benchmark_id,family_role,property,gate_idx,group,phi
I41,interior,entanglement,14,X,5.79832478327565e-16
I41,interior,entanglement,16,M,7.001806541969321e-17
I41,interior,entanglement,17,M,2.7814787510275587e-16
I41,interior,entanglement,18,M,3.9968028886505634e-17
I42,interior,magic,0,M,0.21688261346561793
I42,interior,magic,1,E,0.0
I42,interior,magic,2,X,0.028020718483451577
I42,interior,magic,3,E,0.05046171598452921
I42,interior,magic,4,X,0.14417873251304317
I42,interior,magic,5,M,0.004060135461428148
I42,interior,magic,6,M,0.13595084706728464
I42,interior,magic,7,M,0.3096754335616364
I42,interior,magic,8,M,-0.006622614712488377
I42,interior,magic,9,M,-0.0033151909043978717
I42,interior,magic,10,M,-0.0034497740566670774
I42,interior,magic,11,M,-0.026691174028510505
I42,interior,magic,12,M,-0.014430652079523326
I42,interior,entanglement,0,M,0.15345810713816618
I42,interior,entanglement,1,E,0.0
I42,interior,entanglement,2,X,2.0117241206207835e-16
I42,interior,entanglement,3,E,0.1510414440336274
I42,interior,entanglement,4,X,4.543032616766141e-16
I42,interior,entanglement,5,M,-2.7207865590147166e-16
I42,interior,entanglement,6,M,-1.6431300764452316e-17
I42,interior,entanglement,7,M,1.903662412890602e-16
I42,interior,entanglement,8,M,-1.3589129821411913e-16
I42,interior,entanglement,9,M,1.166474324539498e-16
I42,interior,entanglement,10,M,2.3299880543466616e-16
I42,interior,entanglement,11,M,2.6704564485650434e-16
I42,interior,entanglement,12,M,8.31927119785784e-17
I43,interior,magic,0,X,0.07226187293524913
I43,interior,magic,1,E,0.0
I43,interior,magic,2,M,0.0002556630869309512
I43,interior,magic,3,M,0.0020636611418509182
I43,interior,magic,4,M,0.006775446251282284
I43,interior,magic,5,M,2.279657943896988e-17
I43,interior,magic,6,X,0.18373653454632377
I43,interior,magic,7,E,-0.0035118508793905907
I43,interior,magic,8,M,-0.011633327050296682
I43,interior,magic,9,M,0.18805136097974673
I43,interior,magic,10,M,0.004516600922874879
I43,interior,magic,11,M,0.27288864580948147
I43,interior,magic,12,X,0.12051414229493677
I43,interior,magic,13,E,-1.4891791503638768e-16
I43,interior,entanglement,0,X,0.08895666664813533
I43,interior,entanglement,1,E,0.0
I43,interior,entanglement,2,M,-0.00034473972686406595
I43,interior,entanglement,3,M,0.0003746730514080314
I43,interior,entanglement,4,M,0.0020323230512838473
I43,interior,entanglement,5,M,4.736951571734001e-18
I43,interior,entanglement,6,X,0.035321876971529276
I43,interior,entanglement,7,E,0.002378556819470531
